"EAN","IMG","Price","_type","name"
"4010355407504","https://cdn02.dm-static.com/images/mediacatalog/h4010355407504-1332236/productimage_170x260/1508849356000/4010355407504-1332236_org.png","1,95 €","DmBotItem","Trockenshampoo Tropical Coconut"
"4010355383747","https://cdn02.dm-static.com/images/mediacatalog/h4010355383747-1332230/productimage_170x260/1512025248000/4010355383747-1332230_org.png","1,35 €","DmBotItem","Deo Spray Deodorant Mystic Night "
"4010355383464","https://cdn02.dm-static.com/images/mediacatalog/h4010355383464-1312828/productimage_170x260/1513602239000/4010355383464-1312828_org.png","0,85 €","DmBotItem","Deo Spray Deodorant sensitive"
"4010355407337","https://cdn02.dm-static.com/images/mediacatalog/h4010355407337-1327496/productimage_170x260/1507127445000/4010355407337-1327496_org.png","1,95 €","DmBotItem","Bodyschaum Gentle Rose"
"4010355320544","https://cdn02.dm-static.com/images/mediacatalog/h4010355320544-1097080/productimage_170x260/1513259118000/4010355320544-1097080_org.png","0,55 €","DmBotItem","Flüssigseife Macadamia & Vanille"
"4010355246608","https://cdn02.dm-static.com/images/mediacatalog/h4010355246608-1103199/productimage_170x260/1507271011000/4010355246608-1103199_org.png","1,95 €","DmBotItem","Handmousse Blütenzauber"
"4010355339997","https://cdn02.dm-static.com/images/mediacatalog/h4010355339997-1245543/productimage_170x260/1507281040000/4010355339997-1245543_org.png","2,95 €","DmBotItem","Gesichtswasser Ultra Sensitive"
"4010355392343","https://cdn02.dm-static.com/images/mediacatalog/h4010355392343-1245749/productimage_170x260/1511830927000/4010355392343-1245749_org.png","5,95 €","DmBotItem","Fußnagelschere"
"4010355216144","https://cdn02.dm-static.com/images/mediacatalog/h4010355216144-1245744/productimage_170x260/1511410082000/4010355216144-1245744_org.png","1,75 €","DmBotItem","Haarwasser Birke"
"4010355300348","https://cdn02.dm-static.com/images/mediacatalog/h4010355300348-1253889/productimage_170x260/1507286417000/4010355300348-1253889_org.png","1,35 €","DmBotItem","Professional Shampoo Locken "
"4010355300362","https://cdn02.dm-static.com/images/mediacatalog/h4010355300362-1253890/productimage_170x260/1507204827000/4010355300362-1253890_org.png","1,35 €","DmBotItem","Professional Spülung Locken "
"4010355387486","https://cdn02.dm-static.com/images/mediacatalog/h4010355387486-1329571/productimage_170x260/1507282218000/4010355387486-1329571_org.png","9,95 €","DmBotItem","PerfectFit Ersatzklingen"
"4010355387462","https://cdn02.dm-static.com/images/mediacatalog/h4010355387462-1329572/productimage_170x260/1512982923000/4010355387462-1329572_org.png","5,45 €","DmBotItem","PerfectFit Ersatzklingen"
"4010355296368","https://cdn02.dm-static.com/images/mediacatalog/h4010355296368-1242169/productimage_170x260/1507286414000/4010355296368-1242169_org.png","1,35 €","DmBotItem","Kompakt Deodorant Jamaica Vibes"
"4010355392374","https://cdn02.dm-static.com/images/mediacatalog/h4010355392374-1244078/productimage_170x260/1507271923000/4010355392374-1244078_org.png","3,45 €","DmBotItem","Hornhaut Keramikraspel"
